vehicle_model,vehicle_usage_type,ambient_temp_c,engine_temp_c,avg_engine_rpm,engine_load_nm,engine_hours,maintenance_required,TWF,HDF,PWF,OSF,RNF,fault_code_count,mileage_km,usage_intensity,days_to_failure
L51575,L,29.150000000000034,36.950000000000045,1513,40.4,22,0,0,0,0,0,0,0,990,1.7565217391304346,332
H33810,H,29.150000000000034,36.950000000000045,1383,42.9,24,0,0,0,0,0,0,0,1080,1.716,178
L51577,L,29.25,37.05000000000001,1539,37.7,29,0,0,0,0,0,0,0,1305,1.2566666666666668,350
M19258,M,29.150000000000034,36.950000000000045,1563,37.8,31,0,0,0,0,0,0,0,1395,1.18125,169
L51579,L,29.150000000000034,36.950000000000045,1653,29.7,34,0,0,0,0,0,0,0,1530,0.8485714285714285,230
L51580,L,29.150000000000034,36.950000000000045,1353,50.9,36,1,0,1,0,0,0,1,1620,1.3756756756756756,35
H33815,H,29.05000000000001,36.85000000000002,1468,43.6,38,0,0,0,0,0,0,0,1710,1.117948717948718,306
H33816,H,29.150000000000034,37.05000000000001,1506,33.8,43,0,0,0,0,0,0,0,1935,0.7681818181818181,251
L51583,L,29.150000000000034,36.950000000000045,1388,49.9,48,0,0,0,0,0,0,0,2160,1.0183673469387755,227
M19264,M,29.25,37.05000000000001,1485,45.9,50,0,0,0,0,0,0,0,2250,0.9,362
L51585,L,29.25,37.05000000000001,1331,45.5,53,1,0,1,0,0,0,1,2385,0.8425925925925926,31
L51586,L,29.350000000000023,37.150000000000034,1326,58.5,55,1,0,1,0,0,0,1,2475,1.0446428571428572,56
L51587,L,29.150000000000034,37.05000000000001,1394,55.4,57,0,0,0,0,0,0,0,2565,0.9551724137931035,329
L51588,L,29.25,36.950000000000045,2009,18.9,59,0,0,0,0,0,0,0,2655,0.315,295
M19269,M,29.25,36.950000000000045,1358,54.6,61,1,0,1,0,0,0,1,2745,0.8806451612903226,42
L51590,L,29.350000000000023,37.05000000000001,1586,32.2,64,0,0,0,0,0,0,0,2880,0.4953846153846154,270
L51591,L,29.350000000000023,37.150000000000034,1688,31.6,66,0,0,0,0,0,0,0,2970,0.47164179104477616,323
L51592,L,29.450000000000045,37.35000000000002,1450,43.2,68,0,0,0,0,0,0,0,3060,0.6260869565217392,222
M19273,M,29.55000000000001,37.35000000000002,1398,47.3,70,0,0,0,0,0,0,0,3150,0.6661971830985915,166
L51594,L,29.55000000000001,37.35000000000002,1520,39.3,73,0,0,0,0,0,0,0,3285,0.5310810810810811,336
L51595,L,29.450000000000045,37.25,1514,42.7,75,0,0,0,0,0,0,0,3375,0.5618421052631579,222
M19276,M,29.450000000000045,37.25,1532,36.1,77,0,0,0,0,0,0,0,3465,0.46282051282051284,162
L51597,L,29.450000000000045,37.25,1365,66.8,80,1,0,1,1,0,0,1,3600,0.8246913580246913,58
L51598,L,29.450000000000045,37.150000000000034,1642,33.2,82,0,0,0,0,0,0,0,3690,0.4,240
M19279,M,29.450000000000045,37.05000000000001,2676,10.8,84,1,0,0,1,0,0,1,3780,0.12705882352941178,22
H33834,H,29.450000000000045,37.05000000000001,1873,21.3,87,0,0,0,0,0,0,0,3915,0.24204545454545456,184
L51601,L,29.450000000000045,37.05000000000001,1325,62.4,92,1,0,1,0,0,0,1,4140,0.6709677419354838,17
M19282,M,29.450000000000045,37.05000000000001,2157,17.2,94,0,0,0,0,0,0,0,4230,0.18105263157894735,261
M19283,M,29.450000000000045,37.05000000000001,1563,39.0,97,0,0,0,0,0,0,0,4365,0.3979591836734694,308
M19284,M,29.450000000000045,37.05000000000001,1631,31.0,100,0,0,0,0,0,0,0,4500,0.3069306930693069,176
L51605,L,29.350000000000023,37.05000000000001,1547,36.9,103,0,0,0,0,0,0,0,4635,0.35480769230769227,156
L51606,L,29.450000000000045,37.150000000000034,1479,40.4,105,0,0,0,0,0,0,0,4725,0.3811320754716981,339
M19287,M,29.25,36.950000000000045,1379,48.9,107,1,0,1,0,0,0,1,4815,0.4527777777777778,22
L51608,L,29.25,36.950000000000045,1906,21.2,110,0,0,0,0,0,0,0,4950,0.19099099099099098,259
M19289,M,29.150000000000034,36.950000000000045,1731,33.4,112,0,0,0,0,0,0,0,5040,0.29557522123893804,198
H33844,H,29.150000000000034,36.950000000000045,1688,30.4,115,0,0,0,0,0,0,0,5175,0.26206896551724135,326
H33845,H,29.150000000000034,37.05000000000001,1443,54.6,120,0,0,0,0,0,0,0,5400,0.45123966942148763,179
L51612,L,29.25,37.05000000000001,1445,46.4,125,0,0,0,0,0,0,0,5625,0.3682539682539682,288
H33847,H,29.25,37.05000000000001,1435,44.9,127,0,0,0,0,0,0,0,5715,0.35078125,276
L51614,L,29.25,36.950000000000045,1556,32.9,132,0,0,0,0,0,0,0,5940,0.24736842105263157,242
L51615,L,29.150000000000034,36.950000000000045,1321,52.7,134,1,0,1,0,0,0,1,6030,0.39037037037037037,38
M19296,M,29.25,36.950000000000045,1577,35.8,136,0,0,0,0,0,0,0,6120,0.26131386861313866,213
L51617,L,29.25,37.05000000000001,1578,31.2,139,0,0,0,0,0,0,0,6255,0.22285714285714286,235
L51618,L,29.25,36.950000000000045,1418,52.3,141,0,0,0,0,0,0,0,6345,0.36830985915492953,160
M19299,M,29.25,37.05000000000001,1392,55.8,143,0,0,0,0,0,0,0,6435,0.38749999999999996,251
L51620,L,29.350000000000023,37.150000000000034,1446,44.0,146,0,0,0,0,0,0,0,6570,0.29931972789115646,156
L51621,L,29.350000000000023,37.05000000000001,1329,50.6,148,1,0,1,0,0,0,1,6660,0.3395973154362416,30
L51622,L,29.350000000000023,37.05000000000001,1563,34.8,150,0,0,0,0,0,0,0,6750,0.2304635761589404,201
L51623,L,29.350000000000023,37.150000000000034,1405,57.4,152,0,0,0,0,0,0,0,6840,0.37516339869281046,322
L51624,L,29.25,37.05000000000001,2224,16.0,154,0,0,0,0,0,0,0,6930,0.1032258064516129,158
L51625,L,29.350000000000023,37.05000000000001,1716,29.9,156,0,0,0,0,0,0,0,7020,0.19044585987261145,266
L51626,L,29.350000000000023,37.150000000000034,1584,35.5,158,0,0,0,0,0,0,0,7110,0.22327044025157233,164
M19307,M,29.350000000000023,37.150000000000034,1488,41.8,160,0,0,0,0,0,0,0,7200,0.25962732919254655,247
L51628,L,29.25,37.150000000000034,1374,51.2,163,1,0,1,0,0,0,1,7335,0.3121951219512195,43
M19309,M,29.25,37.150000000000034,1378,54.3,165,1,0,1,0,0,0,1,7425,0.32710843373493975,5
L51630,L,29.350000000000023,37.150000000000034,1551,37.3,168,0,0,0,0,0,0,0,7560,0.2207100591715976,334
L51631,L,29.350000000000023,37.150000000000034,1549,40.9,170,0,0,0,0,0,0,0,7650,0.2391812865497076,230
M19312,M,29.350000000000023,37.150000000000034,1447,39.2,172,0,0,0,0,0,0,0,7740,0.22658959537572257,322
L51633,L,29.25,37.05000000000001,1400,53.7,175,0,0,0,0,0,0,0,7875,0.30511363636363636,183
L51634,L,29.25,36.950000000000045,1401,48.8,177,0,0,0,0,0,0,0,7965,0.2741573033707865,251
H33869,H,29.25,36.950000000000045,1597,28.9,179,0,0,0,0,0,0,0,8055,0.16055555555555553,240
L51636,L,29.150000000000034,36.950000000000045,1487,46.0,184,0,0,0,0,0,0,0,8280,0.24864864864864866,188
M19317,M,29.350000000000023,37.150000000000034,1710,27.3,186,0,0,0,0,0,0,0,8370,0.14598930481283423,214
L51638,L,29.450000000000045,37.25,1478,47.7,189,0,0,0,0,0,0,0,8505,0.25105263157894736,218
L51639,L,29.450000000000045,37.25,1743,26.3,191,0,0,0,0,0,0,0,8595,0.13697916666666668,247
L51640,L,29.450000000000045,37.35000000000002,1596,32.8,193,0,0,0,0,0,0,0,8685,0.1690721649484536,267
L51641,L,29.55000000000001,37.35000000000002,1642,30.8,195,0,0,0,0,0,0,0,8775,0.15714285714285714,211
L51642,L,29.55000000000001,37.35000000000002,1263,67.8,197,1,0,1,0,1,0,1,8865,0.3424242424242424,46
L51643,L,29.650000000000034,37.450000000000045,2016,19.9,199,0,0,0,0,0,0,0,8955,0.09949999999999999,172
L51644,L,29.650000000000034,37.450000000000045,1671,30.5,201,0,0,0,0,0,0,0,9045,0.15099009900990099,302
L51645,L,29.650000000000034,37.450000000000045,1404,43.2,203,0,0,0,0,0,0,0,9135,0.21176470588235297,240
L51646,L,29.650000000000034,37.450000000000045,1470,41.1,205,0,0,0,0,0,0,0,9225,0.19951456310679613,216
L51647,L,29.650000000000034,37.450000000000045,1617,37.9,207,0,0,0,0,0,0,0,9315,0.18221153846153845,296
L51648,L,29.55000000000001,37.35000000000002,1725,29.0,209,0,0,0,0,0,0,0,9405,0.1380952380952381,253
L51649,L,29.55000000000001,37.35000000000002,1446,40.9,211,1,1,0,0,0,0,1,9495,0.19292452830188678,23
L51650,L,29.55000000000001,37.450000000000045,1564,34.3,0,0,0,0,0,0,0,0,0,34.3,206
L51651,L,29.650000000000034,37.450000000000045,1670,29.1,2,0,0,0,0,0,0,0,90,9.700000000000001,246
L51652,L,29.55000000000001,37.450000000000045,1501,48.7,4,0,0,0,0,0,0,0,180,9.74,238
L51653,L,29.55000000000001,37.35000000000002,1551,35.9,6,0,0,0,0,0,0,0,270,5.128571428571428,273
L51654,L,29.55000000000001,37.35000000000002,1563,35.0,8,0,0,0,0,0,0,0,360,3.888888888888889,252
L51655,L,29.55000000000001,37.35000000000002,1351,41.8,10,1,0,1,0,0,0,1,450,3.8,36
L51656,L,29.450000000000045,37.25,1415,52.1,12,0,0,0,0,0,0,0,540,4.007692307692308,270
L51657,L,29.450000000000045,37.150000000000034,1647,34.2,14,0,0,0,0,0,0,0,630,2.2800000000000002,350
L51658,L,29.350000000000023,37.05000000000001,1477,41.6,16,0,0,0,0,0,0,0,720,2.447058823529412,184
L51659,L,29.450000000000045,37.05000000000001,1923,21.5,18,0,0,0,0,0,0,0,810,1.131578947368421,281
H33894,H,29.55000000000001,37.25,1305,55.2,20,1,0,1,0,0,0,1,900,2.6285714285714286,9
M19341,M,29.450000000000045,37.25,1544,35.1,25,0,0,0,0,0,0,0,1125,1.35,315
H33896,H,29.55000000000001,37.35000000000002,1568,36.9,28,0,0,0,0,0,0,0,1260,1.2724137931034483,227
L51663,L,29.55000000000001,37.25,1489,42.7,33,0,0,0,0,0,0,0,1485,1.2558823529411764,169
M19344,M,29.450000000000045,37.25,1451,43.1,35,0,0,0,0,0,0,0,1575,1.1972222222222222,161
L51665,L,29.55000000000001,37.25,1542,35.7,38,0,0,0,0,0,0,0,1710,0.9153846153846155,202
M19346,M,29.450000000000045,37.35000000000002,1965,20.2,40,0,0,0,0,0,0,0,1800,0.4926829268292683,258
L51667,L,29.350000000000023,37.35000000000002,1436,36.5,43,0,0,0,0,0,0,0,1935,0.8295454545454546,272
M19348,M,29.350000000000023,37.25,1509,37.6,45,0,0,0,0,0,0,0,2025,0.8173913043478261,275
L51669,L,29.350000000000023,37.25,1487,40.2,48,0,0,0,0,0,0,0,2160,0.8204081632653062,336
L51670,L,29.350000000000023,37.25,1967,20.3,50,0,0,0,0,0,0,0,2250,0.39803921568627454,190
H33905,H,29.450000000000045,37.25,1409,53.3,52,0,0,0,0,0,0,0,2340,1.0056603773584905,350
M19352,M,29.450000000000045,37.35000000000002,1420,56.4,57,0,0,0,0,0,0,0,2565,0.9724137931034482,180
L51673,L,29.55000000000001,37.35000000000002,1511,37.7,60,0,0,0,0,0,0,0,2700,0.618032786885246,268
H33908,H,29.450000000000045,37.25,1649,30.1,62,0,0,0,0,0,0,0,2790,0.4777777777777778,308
L51675,L,29.450000000000045,37.25,1359,57.2,67,1,0,1,0,0,0,1,3015,0.8411764705882353,10
M19356,M,29.350000000000023,37.25,1605,36.0,69,0,0,0,0,0,0,0,3105,0.5142857142857142,320
L51677,L,29.350000000000023,37.150000000000034,1523,36.0,72,0,0,0,0,0,0,0,3240,0.4931506849315068,209
H33912,H,29.450000000000045,37.25,1614,36.0,74,0,0,0,0,0,0,0,3330,0.48,285
H33913,H,29.450000000000045,37.150000000000034,1721,27.4,79,0,0,0,0,0,0,0,3555,0.34249999999999997,338
L51680,L,29.450000000000045,37.25,1638,36.2,84,0,0,0,0,0,0,0,3780,0.4258823529411765,211
L51681,L,29.350000000000023,37.05000000000001,1307,54.0,86,1,0,1,0,0,0,1,3870,0.6206896551724138,48
L51682,L,29.25,37.05000000000001,1642,28.3,88,0,0,0,0,0,0,0,3960,0.31797752808988766,207
M19363,M,29.350000000000023,37.05000000000001,1751,30.5,90,0,0,0,0,0,0,0,4050,0.33516483516483514,188
L51684,L,29.25,36.950000000000045,1645,31.6,93,0,0,0,0,0,0,0,4185,0.3361702127659575,150
L51685,L,29.25,36.950000000000045,1426,46.8,95,0,0,0,0,0,0,0,4275,0.4875,244
M19366,M,29.25,36.950000000000045,1520,36.6,97,0,0,0,0,0,0,0,4365,0.3734693877551021,316
L51687,L,29.25,36.950000000000045,1709,31.8,100,0,0,0,0,0,0,0,4500,0.31485148514851485,267
L51688,L,29.25,36.85000000000002,1426,46.6,102,0,0,0,0,0,0,0,4590,0.4524271844660194,326
L51689,L,29.25,36.950000000000045,1429,43.7,104,0,0,0,0,0,0,0,4680,0.4161904761904762,193
L51690,L,29.25,37.05000000000001,1346,62.4,106,1,0,1,0,0,0,1,4770,0.5831775700934579,12
L51691,L,29.350000000000023,37.05000000000001,1454,43.0,108,0,0,0,0,0,0,0,4860,0.3944954128440367,232
M19372,M,29.350000000000023,37.150000000000034,1411,49.5,110,0,0,0,0,0,0,0,4950,0.44594594594594594,317
L51693,L,29.25,37.150000000000034,1900,24.4,113,0,0,0,0,0,0,0,5085,0.21403508771929824,290
L51694,L,29.25,37.150000000000034,1479,36.2,115,0,0,0,0,0,0,0,5175,0.3120689655172414,211
L51695,L,29.350000000000023,37.25,1415,48.2,117,0,0,0,0,0,0,0,5265,0.40847457627118644,256
L51696,L,29.350000000000023,37.150000000000034,1539,39.0,119,0,0,0,0,0,0,0,5355,0.325,184
L51697,L,29.25,37.150000000000034,1520,31.6,121,0,0,0,0,0,0,0,5445,0.25901639344262295,325
L51698,L,29.25,37.150000000000034,1480,45.8,123,0,0,0,0,0,0,0,5535,0.3693548387096774,201
L51699,L,29.25,37.25,1666,29.7,125,0,0,0,0,0,0,0,5625,0.2357142857142857,322
L51700,L,29.25,37.25,1456,47.6,127,0,0,0,0,0,0,0,5715,0.371875,211
L51701,L,29.25,37.25,1865,23.9,129,0,0,0,0,0,0,0,5805,0.18384615384615383,171
M19382,M,29.350000000000023,37.35000000000002,1918,21.6,131,0,0,0,0,0,0,0,5895,0.16363636363636364,228
L51703,L,29.350000000000023,37.25,1488,48.4,134,0,0,0,0,0,0,0,6030,0.3585185185185185,268
M19384,M,29.350000000000023,37.35000000000002,1527,38.8,136,0,0,0,0,0,0,0,6120,0.2832116788321168,311
M19385,M,29.25,37.25,1463,42.2,139,0,0,0,0,0,0,0,6255,0.30142857142857143,340
L51706,L,29.25,37.25,1521,38.5,142,0,0,0,0,0,0,0,6390,0.2692307692307692,333
M19387,M,29.25,37.35000000000002,1372,45.7,144,1,0,1,0,0,0,1,6480,0.31517241379310346,10
L51708,L,29.350000000000023,37.35000000000002,1507,39.5,147,0,0,0,0,0,0,0,6615,0.2668918918918919,290
M19389,M,29.25,37.25,1586,34.3,149,0,0,0,0,0,0,0,6705,0.22866666666666666,206
L51710,L,29.350000000000023,37.25,1487,42.0,152,0,0,0,0,0,0,0,6840,0.27450980392156865,310
L51711,L,29.350000000000023,37.35000000000002,1520,41.2,154,0,0,0,0,0,0,0,6930,0.2658064516129032,222
H33946,H,29.350000000000023,37.25,1422,41.9,156,0,0,0,0,0,0,0,7020,0.26687898089171974,288
M19393,M,29.25,37.150000000000034,1375,52.5,161,1,0,1,0,0,0,1,7245,0.32407407407407407,7
L51714,L,29.25,37.05000000000001,1633,28.0,164,0,0,0,0,0,0,0,7380,0.1696969696969697,238
L51715,L,29.25,37.05000000000001,1503,36.2,166,0,0,0,0,0,0,0,7470,0.21676646706586827,232
L51716,L,29.25,37.05000000000001,1351,45.1,168,1,0,1,0,0,0,1,7560,0.2668639053254438,35
L51717,L,29.150000000000034,37.05000000000001,1548,35.3,170,0,0,0,0,0,0,0,7650,0.2064327485380117,252
L51718,L,29.25,37.150000000000034,1923,23.3,172,0,0,0,0,0,0,0,7740,0.1346820809248555,179
L51719,L,29.350000000000023,37.150000000000034,1592,32.6,174,0,0,0,0,0,0,0,7830,0.1862857142857143,267
M19400,M,29.350000000000023,37.25,1580,35.6,176,0,0,0,0,0,0,0,7920,0.20112994350282487,161
L51721,L,29.350000000000023,37.25,1427,46.8,179,0,0,0,0,0,0,0,8055,0.26,354
M19402,M,29.350000000000023,37.25,1581,32.7,181,0,0,0,0,0,0,0,8145,0.1796703296703297,342
M19403,M,29.450000000000045,37.35000000000002,1542,39.9,184,0,0,0,0,0,0,0,8280,0.21567567567567567,358
L51724,L,29.350000000000023,37.25,1349,55.1,187,1,0,1,0,0,0,1,8415,0.29308510638297874,57
L51725,L,29.350000000000023,37.35000000000002,1463,43.0,189,0,0,0,0,0,0,0,8505,0.22631578947368422,187
M19406,M,29.350000000000023,37.25,1429,43.2,191,0,0,0,0,0,0,0,8595,0.225,327
M19407,M,29.350000000000023,37.25,1451,53.6,194,0,0,0,0,0,0,0,8730,0.27487179487179486,335
L51728,L,29.450000000000045,37.35000000000002,1511,37.2,197,0,0,0,0,0,0,0,8865,0.1878787878787879,351
L51729,L,29.450000000000045,37.450000000000045,1549,37.5,199,0,0,0,0,0,0,0,8955,0.1875,255
M19410,M,29.350000000000023,37.35000000000002,1507,40.2,201,0,0,0,0,0,0,0,9045,0.19900990099009902,210
M19411,M,29.450000000000045,37.35000000000002,1524,33.7,204,0,0,0,0,0,0,0,9180,0.16439024390243903,272
M19412,M,29.55000000000001,37.35000000000002,1880,22.7,207,0,0,0,0,0,0,0,9315,0.10913461538461539,313
L51733,L,29.450000000000045,37.35000000000002,1461,45.4,0,0,0,0,0,0,0,0,0,45.4,247
L51734,L,29.450000000000045,37.35000000000002,1748,28.2,2,0,0,0,0,0,0,0,90,9.4,254
L51735,L,29.55000000000001,37.450000000000045,1690,26.7,4,0,0,0,0,0,0,0,180,5.34,219
M19416,M,29.55000000000001,37.450000000000045,1349,51.2,6,1,0,1,0,0,0,1,270,7.314285714285715,53
L51737,L,29.55000000000001,37.450000000000045,1686,26.3,9,0,0,0,0,0,0,0,405,2.63,181
L51738,L,29.55000000000001,37.55000000000001,1369,47.5,11,1,0,1,0,0,0,1,495,3.9583333333333335,35
L51739,L,29.55000000000001,37.55000000000001,1433,43.7,13,0,0,0,0,0,0,0,585,3.1214285714285714,229
L51740,L,29.55000000000001,37.55000000000001,1597,41.9,15,0,0,0,0,0,0,0,675,2.61875,166
L51741,L,29.75,37.650000000000034,1610,32.2,17,0,0,0,0,0,0,0,765,1.788888888888889,226
L51742,L,29.55000000000001,37.55000000000001,1398,57.7,19,0,0,0,0,0,0,0,855,2.8850000000000002,206
L51743,L,29.55000000000001,37.55000000000001,1977,20.0,21,0,0,0,0,0,0,0,945,0.9090909090909091,300
L51744,L,29.650000000000034,37.650000000000034,1516,39.5,23,0,0,0,0,0,0,0,1035,1.6458333333333333,349
H33979,H,29.55000000000001,37.650000000000034,1275,55.0,25,1,0,1,0,0,0,1,1125,2.1153846153846154,46
L51746,L,29.650000000000034,37.650000000000034,1402,50.5,30,0,0,0,0,0,0,0,1350,1.6290322580645162,335
M19427,M,29.650000000000034,37.650000000000034,1451,44.7,32,0,0,0,0,0,0,0,1440,1.3545454545454547,287
M19428,M,29.55000000000001,37.650000000000034,1555,36.1,35,0,0,0,0,0,0,0,1575,1.0027777777777778,311
L51749,L,29.650000000000034,37.75,1636,35.0,38,0,0,0,0,0,0,0,1710,0.8974358974358975,361
L51750,L,29.650000000000034,37.75,1312,52.2,40,1,0,1,0,0,0,1,1800,1.273170731707317,24
L51751,L,29.650000000000034,37.75,1708,29.8,42,0,0,0,0,0,0,0,1890,0.6930232558139535,281
M19432,M,29.75,37.85000000000002,1556,36.5,44,0,0,0,0,0,0,0,1980,0.8111111111111111,350
H33987,H,29.650000000000034,37.85000000000002,1436,43.5,47,0,0,0,0,0,0,0,2115,0.90625,231
M19434,M,29.75,37.85000000000002,1402,40.7,52,0,0,0,0,0,0,0,2340,0.7679245283018868,354
M19435,M,29.75,37.85000000000002,1437,49.9,55,0,0,0,0,0,0,0,2475,0.8910714285714285,200
M19436,M,29.75,37.950000000000045,1926,21.8,58,0,0,0,0,0,0,0,2610,0.3694915254237288,322
L51757,L,29.850000000000023,38.05000000000001,1800,23.7,61,0,0,0,0,0,0,0,2745,0.38225806451612904,354
L51758,L,29.850000000000023,38.05000000000001,1641,32.6,63,0,0,0,0,0,0,0,2835,0.509375,171
L51759,L,29.850000000000023,38.05000000000001,1374,48.2,65,1,0,1,0,0,0,1,2925,0.7303030303030303,35
L51760,L,29.850000000000023,38.05000000000001,1494,37.0,67,0,0,0,0,0,0,0,3015,0.5441176470588235,238
L51761,L,29.850000000000023,38.05000000000001,1601,32.9,69,0,0,0,0,0,0,0,3105,0.47,346
L51762,L,29.75,38.05000000000001,1634,36.9,71,0,0,0,0,0,0,0,3195,0.5125,150
M19443,M,29.75,38.05000000000001,1467,37.7,73,0,0,0,0,0,0,0,3285,0.5094594594594595,363
L51764,L,29.650000000000034,37.950000000000045,1550,32.3,76,0,0,0,0,0,0,0,3420,0.41948051948051945,330
L51765,L,29.650000000000034,37.950000000000045,1563,32.2,78,0,0,0,0,0,0,0,3510,0.4075949367088608,284
L51766,L,29.55000000000001,37.75,1395,48.3,80,0,0,0,0,0,0,0,3600,0.5962962962962962,352
M19447,M,29.650000000000034,37.85000000000002,1507,33.4,82,0,0,0,0,0,0,0,3690,0.40240963855421685,320
L51768,L,29.650000000000034,37.85000000000002,1564,38.5,85,0,0,0,0,0,0,0,3825,0.4476744186046512,317
L51769,L,29.650000000000034,37.950000000000045,1721,30.0,87,0,0,0,0,0,0,0,3915,0.3409090909090909,287
L51770,L,29.650000000000034,37.950000000000045,1456,36.1,89,0,0,0,0,0,0,0,4005,0.40111111111111114,213
H34005,H,29.75,38.05000000000001,2102,17.8,91,0,0,0,0,0,0,0,4095,0.19347826086956524,161
L51772,L,29.75,37.950000000000045,1555,33.9,96,0,0,0,0,0,0,0,4320,0.3494845360824742,312
L51773,L,29.850000000000023,38.05000000000001,1409,41.9,98,0,0,0,0,0,0,0,4410,0.42323232323232324,215
M19454,M,29.850000000000023,38.05000000000001,1387,41.4,100,0,0,0,0,0,0,0,4500,0.4099009900990099,235
M19455,M,29.850000000000023,38.05000000000001,1460,43.9,103,0,0,0,0,0,0,0,4635,0.4221153846153846,266
L51776,L,29.850000000000023,38.05000000000001,1361,47.6,106,1,0,1,0,0,0,1,4770,0.44485981308411215,41
M19457,M,29.850000000000023,37.950000000000045,1490,43.0,108,0,0,0,0,0,0,0,4860,0.3944954128440367,288
L51778,L,29.950000000000045,38.05000000000001,1399,49.2,111,0,0,0,0,0,0,0,4995,0.43928571428571433,294
L51779,L,29.950000000000045,37.950000000000045,1420,55.8,113,0,0,0,0,0,0,0,5085,0.4894736842105263,225
L51780,L,29.850000000000023,37.85000000000002,1359,44.2,115,1,0,1,0,0,0,1,5175,0.38103448275862073,28
M19461,M,29.850000000000023,37.950000000000045,1372,54.3,117,1,0,1,0,0,0,1,5265,0.4601694915254237,26
M19462,M,29.850000000000023,37.85000000000002,1409,41.7,120,0,0,0,0,0,0,0,5400,0.34462809917355375,202
H34017,H,29.75,37.85000000000002,1452,58.3,123,0,0,0,0,0,0,0,5535,0.47016129032258064,173
L51784,L,29.75,37.85000000000002,1820,24.6,128,0,0,0,0,0,0,0,5760,0.19069767441860466,339
H34019,H,29.75,37.85000000000002,1469,48.7,130,0,0,0,0,0,0,0,5850,0.3717557251908397,297
L51786,L,29.75,37.950000000000045,1556,45.3,135,0,0,0,0,0,0,0,6075,0.33308823529411763,206
L51787,L,29.850000000000023,37.950000000000045,1980,20.2,137,0,0,0,0,0,0,0,6165,0.1463768115942029,297
M19468,M,29.850000000000023,38.05000000000001,1519,38.0,139,0,0,0,0,0,0,0,6255,0.2714285714285714,256
L51789,L,29.850000000000023,38.05000000000001,1456,44.0,142,0,0,0,0,0,0,0,6390,0.3076923076923077,259
L51790,L,29.950000000000045,38.05000000000001,1394,45.3,144,0,0,0,0,0,0,0,6480,0.31241379310344825,274
L51791,L,29.850000000000023,38.150000000000034,1365,56.2,146,1,0,1,0,0,0,1,6570,0.38231292517006804,49
L51792,L,29.850000000000023,38.150000000000034,2194,16.5,148,0,0,0,0,0,0,0,6660,0.11073825503355705,227
L51793,L,29.950000000000045,38.150000000000034,1403,55.6,150,0,0,0,0,0,0,0,6750,0.36821192052980134,175
H34028,H,29.850000000000023,38.05000000000001,1503,37.0,152,0,0,0,0,0,0,0,6840,0.24183006535947713,176
L51795,L,29.850000000000023,38.150000000000034,1793,29.3,157,0,0,0,0,0,0,0,7065,0.18544303797468356,346
L51796,L,29.950000000000045,38.25,1829,24.5,159,0,0,0,0,0,0,0,7155,0.153125,321
M19477,M,29.950000000000045,38.25,1831,23.3,161,0,0,0,0,0,0,0,7245,0.14382716049382716,157
M19478,M,29.850000000000023,38.150000000000034,1335,53.6,164,1,0,1,0,0,0,1,7380,0.32484848484848483,14
H34033,H,29.950000000000045,38.150000000000034,2056,19.7,167,0,0,0,0,0,0,0,7515,0.11726190476190476,314
L51800,L,29.950000000000045,38.150000000000034,1336,52.6,172,1,0,1,0,0,0,1,7740,0.3040462427745665,18
L51801,L,29.850000000000023,38.05000000000001,1341,51.0,174,1,0,1,0,0,0,1,7830,0.2914285714285714,48
M19482,M,29.850000000000023,37.950000000000045,1526,37.3,176,0,0,0,0,0,0,0,7920,0.21073446327683615,244
L51803,L,29.850000000000023,37.950000000000045,1525,40.7,179,0,0,0,0,0,0,0,8055,0.22611111111111112,348
M19484,M,29.850000000000023,37.950000000000045,1428,39.8,181,0,0,0,0,0,0,0,8145,0.21868131868131865,242
